id,year,state_name,state_code,cause,gender,number_of_deaths,severity_level,risk_category,decade,age_group
9428,2020,Uttarakhand,5,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
9429,2020,Uttarakhand,5,Other Causes,Female,0.0,Low,Psychological,2020s,25-44
9430,2020,Uttarakhand,5,Other Causes,Male,0.0,Low,Psychological,2020s,25-44
9431,2020,Uttarakhand,5,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9432,2020,Uttarakhand,5,"Physical Abuse (Rape, Etc.)",Female,2.0,Low,Crime,2020s,18-29
9433,2020,Uttarakhand,5,"Physical Abuse (Rape, Etc.)",Male,5.0,Low,Crime,2020s,18-29
9434,2020,Uttarakhand,5,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9435,2020,Uttarakhand,5,Poverty,Female,0.0,Low,Financial,2020s,45-59
9436,2020,Uttarakhand,5,Poverty,Male,2.0,Low,Financial,2020s,45-59
9437,2020,Uttarakhand,5,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9438,2020,Uttarakhand,5,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
9439,2020,Uttarakhand,5,Professional/Career Problem,Male,75.0,Low,Financial,2020s,25-44
9440,2020,Uttarakhand,5,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9441,2020,Uttarakhand,5,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
9442,2020,Uttarakhand,5,Property Dispute,Male,7.0,Low,Financial,2020s,45-59
9443,2020,Uttarakhand,5,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9444,2020,Uttarakhand,5,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,26.0,Low,Social,2020s,25-44
9445,2020,Uttarakhand,5,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,7.0,Low,Social,2020s,25-44
9446,2020,Uttarakhand,5,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9447,2020,Uttarakhand,5,Unemployment,Female,5.0,Low,Financial,2020s,25-44
9448,2020,Uttarakhand,5,Unemployment,Male,12.0,Low,Financial,2020s,25-44
9449,2020,Uttarakhand,5,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9450,2020,West Bengal,19,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
9451,2020,West Bengal,19,Bankruptcy Or Indebtedness,Male,0.0,Low,Financial,2020s,45-59
9452,2020,West Bengal,19,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9453,2020,West Bengal,19,Causes Not Known,Female,1354.0,High,Psychological,2020s,25-44
9454,2020,West Bengal,19,Causes Not Known,Male,2373.0,High,Psychological,2020s,25-44
9455,2020,West Bengal,19,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9456,2020,West Bengal,19,Death Of Dear Person,Female,3.0,Low,Social,2020s,45-59
9457,2020,West Bengal,19,Death Of Dear Person,Male,3.0,Low,Social,2020s,45-59
9458,2020,West Bengal,19,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9459,2020,West Bengal,19,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
9460,2020,West Bengal,19,Drug Abuse/Alcoholic Addiction,Male,19.0,Low,Health,2020s,18-29
9461,2020,West Bengal,19,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
9462,2020,West Bengal,19,Failure In Examination,Female,10.0,Low,Educational,2020s,15-24
9463,2020,West Bengal,19,Failure In Examination,Male,7.0,Low,Educational,2020s,15-24
9464,2020,West Bengal,19,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
9465,2020,West Bengal,19,Fall In Social Reputation,Female,0.0,Low,Social,2020s,18-29
9466,2020,West Bengal,19,Fall In Social Reputation,Male,24.0,Low,Social,2020s,18-29
9467,2020,West Bengal,19,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
9468,2020,West Bengal,19,Family Problems,Female,957.0,High,Social,2020s,25-44
9469,2020,West Bengal,19,Family Problems,Male,1282.0,High,Social,2020s,25-44
9470,2020,West Bengal,19,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
9471,2020,West Bengal,19,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
9472,2020,West Bengal,19,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
9473,2020,West Bengal,19,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
9474,2020,West Bengal,19,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
9475,2020,West Bengal,19,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
9476,2020,West Bengal,19,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
9477,2020,West Bengal,19,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
9478,2020,West Bengal,19,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
9479,2020,West Bengal,19,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
9480,2020,West Bengal,19,Illness (Cancer),Female,4.0,Low,Health,2020s,60+
9481,2020,West Bengal,19,Illness (Cancer),Male,5.0,Low,Health,2020s,60+
9482,2020,West Bengal,19,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
9483,2020,West Bengal,19,Illness (Insanity/Mental Illness),Female,337.0,Medium,Mental Health,2020s,60+
9484,2020,West Bengal,19,Illness (Insanity/Mental Illness),Male,611.0,High,Mental Health,2020s,60+
9485,2020,West Bengal,19,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
9486,2020,West Bengal,19,Illness (Other Prolonged Illness),Female,53.0,Low,Health,2020s,60+
9487,2020,West Bengal,19,Illness (Other Prolonged Illness),Male,91.0,Low,Health,2020s,60+
9488,2020,West Bengal,19,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
9489,2020,West Bengal,19,Illness (Paralysis),Female,2.0,Low,Health,2020s,60+
9490,2020,West Bengal,19,Illness (Paralysis),Male,6.0,Low,Health,2020s,60+
9491,2020,West Bengal,19,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
9492,2020,West Bengal,19,Illness (Total),Female,396.0,Medium,Health,2020s,60+
9493,2020,West Bengal,19,Illness (Total),Male,713.0,High,Health,2020s,60+
9494,2020,West Bengal,19,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
9495,2020,West Bengal,19,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
9496,2020,West Bengal,19,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
9497,2020,West Bengal,19,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
9498,2020,West Bengal,19,Love Affairs,Female,271.0,Medium,Social,2020s,15-24
9499,2020,West Bengal,19,Love Affairs,Male,302.0,Medium,Social,2020s,15-24
9500,2020,West Bengal,19,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
9501,2020,West Bengal,19,Marriage Related Issues (Divorce),Female,10.0,Low,Social,2020s,25-44
9502,2020,West Bengal,19,Marriage Related Issues (Divorce),Male,11.0,Low,Social,2020s,25-44
9503,2020,West Bengal,19,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
9504,2020,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Female,211.0,Medium,Social,2020s,25-44
9505,2020,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
9506,2020,West Bengal,19,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
9507,2020,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Female,92.0,Low,Social,2020s,25-44
9508,2020,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Male,67.0,Low,Social,2020s,25-44
9509,2020,West Bengal,19,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9510,2020,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Female,84.0,Low,Social,2020s,25-44
9511,2020,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Male,65.0,Low,Social,2020s,25-44
9512,2020,West Bengal,19,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
9513,2020,West Bengal,19,Marriage Related Issues (Others),Female,220.0,Medium,Social,2020s,25-44
9514,2020,West Bengal,19,Marriage Related Issues (Others),Male,169.0,Medium,Social,2020s,25-44
9515,2020,West Bengal,19,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
9516,2020,West Bengal,19,Marriage Related Issues (Total),Female,617.0,High,Social,2020s,25-44
9517,2020,West Bengal,19,Marriage Related Issues (Total),Male,312.0,Medium,Social,2020s,25-44
9518,2020,West Bengal,19,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
9519,2020,West Bengal,19,Other Causes,Female,1496.0,High,Psychological,2020s,25-44
9520,2020,West Bengal,19,Other Causes,Male,2678.0,High,Psychological,2020s,25-44
9521,2020,West Bengal,19,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9522,2020,West Bengal,19,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
9523,2020,West Bengal,19,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
9524,2020,West Bengal,19,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9525,2020,West Bengal,19,Poverty,Female,0.0,Low,Financial,2020s,45-59
9526,2020,West Bengal,19,Poverty,Male,0.0,Low,Financial,2020s,45-59
9527,2020,West Bengal,19,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9528,2020,West Bengal,19,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
9529,2020,West Bengal,19,Professional/Career Problem,Male,8.0,Low,Financial,2020s,25-44
9530,2020,West Bengal,19,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9531,2020,West Bengal,19,Property Dispute,Female,19.0,Low,Financial,2020s,45-59
9532,2020,West Bengal,19,Property Dispute,Male,205.0,Medium,Financial,2020s,45-59
9533,2020,West Bengal,19,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9534,2020,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,3.0,Low,Social,2020s,25-44
9535,2020,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,9.0,Low,Social,2020s,25-44
9536,2020,West Bengal,19,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9537,2020,West Bengal,19,Unemployment,Female,10.0,Low,Financial,2020s,25-44
9538,2020,West Bengal,19,Unemployment,Male,32.0,Low,Financial,2020s,25-44
9539,2020,West Bengal,19,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9540,2021,Andaman And Nicobar Islands,35,Bankruptcy Or Indebtedness,Female,0.0,Low,Financial,2020s,45-59
9541,2021,Andaman And Nicobar Islands,35,Bankruptcy Or Indebtedness,Male,1.0,Low,Financial,2020s,45-59
9542,2021,Andaman And Nicobar Islands,35,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9543,2021,Andaman And Nicobar Islands,35,Causes Not Known,Female,1.0,Low,Psychological,2020s,25-44
9544,2021,Andaman And Nicobar Islands,35,Causes Not Known,Male,4.0,Low,Psychological,2020s,25-44
9545,2021,Andaman And Nicobar Islands,35,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9546,2021,Andaman And Nicobar Islands,35,Death Of Dear Person,Female,0.0,Low,Social,2020s,45-59
9547,2021,Andaman And Nicobar Islands,35,Death Of Dear Person,Male,2.0,Low,Social,2020s,45-59
9548,2021,Andaman And Nicobar Islands,35,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9549,2021,Andaman And Nicobar Islands,35,Drug Abuse/Alcoholic Addiction,Female,0.0,Low,Health,2020s,18-29
9550,2021,Andaman And Nicobar Islands,35,Drug Abuse/Alcoholic Addiction,Male,13.0,Low,Health,2020s,18-29
9551,2021,Andaman And Nicobar Islands,35,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
9552,2021,Andaman And Nicobar Islands,35,Failure In Examination,Female,0.0,Low,Educational,2020s,15-24
9553,2021,Andaman And Nicobar Islands,35,Failure In Examination,Male,0.0,Low,Educational,2020s,15-24
9554,2021,Andaman And Nicobar Islands,35,Failure In Examination,Transgender,0.0,Low,Educational,2020s,15-24
9555,2021,Andaman And Nicobar Islands,35,Fall In Social Reputation,Female,0.0,Low,Social,2020s,18-29
9556,2021,Andaman And Nicobar Islands,35,Fall In Social Reputation,Male,0.0,Low,Social,2020s,18-29
9557,2021,Andaman And Nicobar Islands,35,Fall In Social Reputation,Transgender,0.0,Low,Social,2020s,18-29
9558,2021,Andaman And Nicobar Islands,35,Family Problems,Female,8.0,Low,Social,2020s,25-44
9559,2021,Andaman And Nicobar Islands,35,Family Problems,Male,16.0,Low,Social,2020s,25-44
9560,2021,Andaman And Nicobar Islands,35,Family Problems,Transgender,0.0,Low,Social,2020s,25-44
9561,2021,Andaman And Nicobar Islands,35,Ideological Causes/Hero Worshipping,Female,0.0,Low,Psychological,2020s,18-29
9562,2021,Andaman And Nicobar Islands,35,Ideological Causes/Hero Worshipping,Male,0.0,Low,Psychological,2020s,18-29
9563,2021,Andaman And Nicobar Islands,35,Ideological Causes/Hero Worshipping,Transgender,0.0,Low,Psychological,2020s,18-29
9564,2021,Andaman And Nicobar Islands,35,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Female,0.0,Low,Relationship,2020s,18-29
9565,2021,Andaman And Nicobar Islands,35,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Male,0.0,Low,Relationship,2020s,18-29
9566,2021,Andaman And Nicobar Islands,35,Illegitimate Pregnancy (Other Than Extra Marital Affairs),Transgender,0.0,Low,Relationship,2020s,18-29
9567,2021,Andaman And Nicobar Islands,35,Illness (Aids/Std),Female,0.0,Low,Health,2020s,60+
9568,2021,Andaman And Nicobar Islands,35,Illness (Aids/Std),Male,0.0,Low,Health,2020s,60+
9569,2021,Andaman And Nicobar Islands,35,Illness (Aids/Std),Transgender,0.0,Low,Health,2020s,60+
9570,2021,Andaman And Nicobar Islands,35,Illness (Cancer),Female,0.0,Low,Health,2020s,60+
9571,2021,Andaman And Nicobar Islands,35,Illness (Cancer),Male,0.0,Low,Health,2020s,60+
9572,2021,Andaman And Nicobar Islands,35,Illness (Cancer),Transgender,0.0,Low,Health,2020s,60+
9573,2021,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Female,5.0,Low,Mental Health,2020s,60+
9574,2021,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Male,16.0,Low,Mental Health,2020s,60+
9575,2021,Andaman And Nicobar Islands,35,Illness (Insanity/Mental Illness),Transgender,0.0,Low,Mental Health,2020s,60+
9576,2021,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Female,4.0,Low,Health,2020s,60+
9577,2021,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Male,28.0,Low,Health,2020s,60+
9578,2021,Andaman And Nicobar Islands,35,Illness (Other Prolonged Illness),Transgender,0.0,Low,Health,2020s,60+
9579,2021,Andaman And Nicobar Islands,35,Illness (Paralysis),Female,0.0,Low,Health,2020s,60+
9580,2021,Andaman And Nicobar Islands,35,Illness (Paralysis),Male,0.0,Low,Health,2020s,60+
9581,2021,Andaman And Nicobar Islands,35,Illness (Paralysis),Transgender,0.0,Low,Health,2020s,60+
9582,2021,Andaman And Nicobar Islands,35,Illness (Total),Female,9.0,Low,Health,2020s,60+
9583,2021,Andaman And Nicobar Islands,35,Illness (Total),Male,44.0,Low,Health,2020s,60+
9584,2021,Andaman And Nicobar Islands,35,Illness (Total),Transgender,0.0,Low,Health,2020s,60+
9585,2021,Andaman And Nicobar Islands,35,Impotency/Infertility,Female,0.0,Low,Health,2020s,45-59
9586,2021,Andaman And Nicobar Islands,35,Impotency/Infertility,Male,0.0,Low,Health,2020s,45-59
9587,2021,Andaman And Nicobar Islands,35,Impotency/Infertility,Transgender,0.0,Low,Health,2020s,45-59
9588,2021,Andaman And Nicobar Islands,35,Love Affairs,Female,2.0,Low,Social,2020s,15-24
9589,2021,Andaman And Nicobar Islands,35,Love Affairs,Male,4.0,Low,Social,2020s,15-24
9590,2021,Andaman And Nicobar Islands,35,Love Affairs,Transgender,0.0,Low,Social,2020s,15-24
9591,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Divorce),Female,0.0,Low,Social,2020s,25-44
9592,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Divorce),Male,0.0,Low,Social,2020s,25-44
9593,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Divorce),Transgender,0.0,Low,Social,2020s,25-44
9594,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Dowry Related Issues),Female,1.0,Low,Social,2020s,25-44
9595,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Dowry Related Issues),Male,0.0,Low,Social,2020s,25-44
9596,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Dowry Related Issues),Transgender,0.0,Low,Social,2020s,25-44
9597,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9598,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
9599,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9600,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Non-Settlement Of Marriage),Female,0.0,Low,Social,2020s,25-44
9601,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Non-Settlement Of Marriage),Male,0.0,Low,Social,2020s,25-44
9602,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Non-Settlement Of Marriage),Transgender,0.0,Low,Social,2020s,25-44
9603,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Others),Female,0.0,Low,Social,2020s,25-44
9604,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Others),Male,1.0,Low,Social,2020s,25-44
9605,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Others),Transgender,0.0,Low,Social,2020s,25-44
9606,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Female,1.0,Low,Social,2020s,25-44
9607,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Male,1.0,Low,Social,2020s,25-44
9608,2021,Andaman And Nicobar Islands,35,Marriage Related Issues (Total),Transgender,0.0,Low,Social,2020s,25-44
9609,2021,Andaman And Nicobar Islands,35,Other Causes,Female,16.0,Low,Psychological,2020s,25-44
9610,2021,Andaman And Nicobar Islands,35,Other Causes,Male,37.0,Low,Psychological,2020s,25-44
9611,2021,Andaman And Nicobar Islands,35,Other Causes,Transgender,0.0,Low,Psychological,2020s,25-44
9612,2021,Andaman And Nicobar Islands,35,"Physical Abuse (Rape, Etc.)",Female,0.0,Low,Crime,2020s,18-29
9613,2021,Andaman And Nicobar Islands,35,"Physical Abuse (Rape, Etc.)",Male,0.0,Low,Crime,2020s,18-29
9614,2021,Andaman And Nicobar Islands,35,"Physical Abuse (Rape, Etc.)",Transgender,0.0,Low,Crime,2020s,18-29
9615,2021,Andaman And Nicobar Islands,35,Poverty,Female,0.0,Low,Financial,2020s,45-59
9616,2021,Andaman And Nicobar Islands,35,Poverty,Male,0.0,Low,Financial,2020s,45-59
9617,2021,Andaman And Nicobar Islands,35,Poverty,Transgender,0.0,Low,Financial,2020s,45-59
9618,2021,Andaman And Nicobar Islands,35,Professional/Career Problem,Female,0.0,Low,Financial,2020s,25-44
9619,2021,Andaman And Nicobar Islands,35,Professional/Career Problem,Male,0.0,Low,Financial,2020s,25-44
9620,2021,Andaman And Nicobar Islands,35,Professional/Career Problem,Transgender,0.0,Low,Financial,2020s,25-44
9621,2021,Andaman And Nicobar Islands,35,Property Dispute,Female,0.0,Low,Financial,2020s,45-59
9622,2021,Andaman And Nicobar Islands,35,Property Dispute,Male,0.0,Low,Financial,2020s,45-59
9623,2021,Andaman And Nicobar Islands,35,Property Dispute,Transgender,0.0,Low,Financial,2020s,45-59
9624,2021,Andaman And Nicobar Islands,35,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Female,0.0,Low,Social,2020s,25-44
9625,2021,Andaman And Nicobar Islands,35,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Male,0.0,Low,Social,2020s,25-44
9626,2021,Andaman And Nicobar Islands,35,Suspected/ Illicit Relation (Other Than Extra Marital Affairs),Transgender,0.0,Low,Social,2020s,25-44
9627,2021,Andaman And Nicobar Islands,35,Unemployment,Female,0.0,Low,Financial,2020s,25-44
9628,2021,Andaman And Nicobar Islands,35,Unemployment,Male,0.0,Low,Financial,2020s,25-44
9629,2021,Andaman And Nicobar Islands,35,Unemployment,Transgender,0.0,Low,Financial,2020s,25-44
9630,2021,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Female,77.0,Low,Financial,2020s,45-59
9631,2021,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Male,855.0,High,Financial,2020s,45-59
9632,2021,Andhra Pradesh,28,Bankruptcy Or Indebtedness,Transgender,0.0,Low,Financial,2020s,45-59
9633,2021,Andhra Pradesh,28,Causes Not Known,Female,72.0,Low,Psychological,2020s,25-44
9634,2021,Andhra Pradesh,28,Causes Not Known,Male,326.0,Medium,Psychological,2020s,25-44
9635,2021,Andhra Pradesh,28,Causes Not Known,Transgender,0.0,Low,Psychological,2020s,25-44
9636,2021,Andhra Pradesh,28,Death Of Dear Person,Female,29.0,Low,Social,2020s,45-59
9637,2021,Andhra Pradesh,28,Death Of Dear Person,Male,57.0,Low,Social,2020s,45-59
9638,2021,Andhra Pradesh,28,Death Of Dear Person,Transgender,0.0,Low,Social,2020s,45-59
9639,2021,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Female,5.0,Low,Health,2020s,18-29
9640,2021,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Male,566.0,High,Health,2020s,18-29
9641,2021,Andhra Pradesh,28,Drug Abuse/Alcoholic Addiction,Transgender,0.0,Low,Health,2020s,18-29
